"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"Brentford FC","Premier League","England","2023","Departures","Joel Valencia","https://www.transfermarkt.com/joel-valencia/profil/spieler/175451","Attacking Midfield","28","Ecuador","Z. Sosnowiec","Fortuna 1 Liga","Poland",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Brentford FC","Premier League","England","2023","Departures","Mads Bech Sörensen","https://www.transfermarkt.com/mads-bech-sorensen/profil/spieler/372240","Centre-Back","24","Denmark","FC Midtjylland","Superliga","Denmark",NA,FALSE,"?","Summer",NA,NA,NA,NA
"Brentford FC","Premier League","England","2023","Departures","Matthew Cox","https://www.transfermarkt.com/matthew-cox/profil/spieler/741236","Goalkeeper","20","England","Bristol Rovers","League One","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Brentford FC","Premier League","England","2023","Departures","Paris Maghoma","https://www.transfermarkt.com/paris-maghoma/profil/spieler/470596","Central Midfield","22","England","Bolton","League One","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Brentford FC","Premier League","England","2023","Departures","Fin Stevens","https://www.transfermarkt.com/fin-stevens/profil/spieler/587019","Right-Back","20","Wales","Oxford United","League One","England",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Brentford FC","Premier League","England","2023","Departures","Ryan Trevitt","https://www.transfermarkt.com/ryan-trevitt/profil/spieler/874538","Central Midfield","20","England","Exeter City","League One","England",NA,TRUE,"loan transfer","Summer",0,0,0,0
"Brentford FC","Premier League","England","2023","Departures","Tariqe Fosu","https://www.transfermarkt.com/tariqe-fosu/profil/spieler/249873","Left Winger","27","Ghana","Without Club",NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"Brentford FC","Premier League","England","2023","Departures","Kevin Schade","https://www.transfermarkt.com/kevin-schade/profil/spieler/473050","Right Winger","21","Germany","SC Freiburg","Bundesliga","Germany",NA,TRUE,"End of loan Jun 30, 2023","Summer",6,6,1,320
"Brentford FC","Premier League","England","2023","Departures","Sergio Reguilón","https://www.transfermarkt.com/sergio-reguilon/profil/spieler/282429","Left-Back","27","Spain","Tottenham","Premier League","England",NA,TRUE,"End of loan May 31, 2024","Summer",8,8,0,520
"Brentford FC","Premier League","England","2023","Arrivals","Yunus Emre Konak","https://www.transfermarkt.com/yunus-emre-konak/profil/spieler/1141628","Defensive Midfield","18","Türkiye","Sivasspor","Süper Lig","Türkiye",4500000,FALSE,NA,"Winter",0,0,0,0
"Brentford FC","Premier League","England","2023","Arrivals","Hákon Rafn Valdimarsson","https://www.transfermarkt.com/hakon-rafn-valdimarsson/profil/spieler/488935","Goalkeeper","22","Iceland","Elfsborg","Allsvenskan","Sweden",3e+06,FALSE,NA,"Winter",0,0,0,0
"Brentford FC","Premier League","England","2023","Arrivals","Sergio Reguilón","https://www.transfermarkt.com/sergio-reguilon/profil/spieler/282429","Left-Back","27","Spain","Tottenham","Premier League","England",NA,TRUE,"loan transfer","Winter",8,8,0,520
"Brentford FC","Premier League","England","2023","Arrivals","Ryan Trevitt","https://www.transfermarkt.com/ryan-trevitt/profil/spieler/874538","Central Midfield","20","England","Exeter City","League One","England",NA,TRUE,"End of loan Jan 8, 2024","Winter",0,0,0,0
"Brentford FC","Premier League","England","2023","Departures","Myles Peart-Harris","https://www.transfermarkt.com/myles-peart-harris/profil/spieler/587002","Attacking Midfield","21","Jamaica","Portsmouth","League One","England",NA,TRUE,"loan transfer","Winter",11,5,0,112
"Brentford FC","Premier League","England","2023","Departures","Charlie Goode","https://www.transfermarkt.com/charlie-goode/profil/spieler/376856","Centre-Back","28","England","Wigan","League One","England",NA,TRUE,"loan transfer","Winter",6,0,0,0
"Crystal Palace","Premier League","England","2023","Arrivals","Matheus França","https://www.transfermarkt.com/matheus-franca/profil/spieler/743597","Attacking Midfield","19","Brazil","Flamengo","Série A","Brazil",2e+07,FALSE,NA,"Summer",21,12,0,321
"Crystal Palace","Premier League","England","2023","Arrivals","Dean Henderson","https://www.transfermarkt.com/dean-henderson/profil/spieler/258919","Goalkeeper","26","England","Man Utd","Premier League","England",17500000,FALSE,NA,"Summer",18,10,0,829
"Crystal Palace","Premier League","England","2023","Arrivals","Rob Holding","https://www.transfermarkt.com/rob-holding/profil/spieler/253341","Centre-Back","27","England","Arsenal","Premier League","England",1200000,FALSE,NA,"Summer",10,1,0,90
"Crystal Palace","Premier League","England","2023","Arrivals","Jefferson Lerma","https://www.transfermarkt.com/jefferson-lerma/profil/spieler/262980","Defensive Midfield","28","Colombia","Bournemouth","Premier League","England",0,FALSE,NA,"Summer",26,26,1,2275
"Crystal Palace","Premier League","England","2023","Arrivals","Jack Butland","https://www.transfermarkt.com/jack-butland/profil/spieler/128899","Goalkeeper","30","England","Man Utd","Premier League","England",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Crystal Palace","Premier League","England","2023","Departures","Wilfried Zaha","https://www.transfermarkt.com/wilfried-zaha/profil/spieler/145988","Left Winger","30","Cote d'Ivoire","Galatasaray","Süper Lig","Türkiye",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Crystal Palace","Premier League","England","2023","Departures","Luka Milivojevic","https://www.transfermarkt.com/luka-milivojevic/profil/spieler/74300","Defensive Midfield","32","Serbia","Shabab Al-Ahli","UAE Pro League","United Arab Emirates",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Crystal Palace","Premier League","England","2023","Departures","Jack Butland","https://www.transfermarkt.com/jack-butland/profil/spieler/128899","Goalkeeper","30","England","Rangers","Premiership","Scotland",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Crystal Palace","Premier League","England","2023","Departures","Vicente Guaita","https://www.transfermarkt.com/vicente-guaita/profil/spieler/64399","Goalkeeper","36","Spain","Celta de Vigo","LaLiga","Spain",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Crystal Palace","Premier League","England","2023","Departures","Luke Plange","https://www.transfermarkt.com/luke-plange/profil/spieler/586986","Centre-Forward","20","England","Carlisle United","League One","England",NA,TRUE,"loan transfer","Summer",3,0,0,0
"Crystal Palace","Premier League","England","2023","Departures","James McArthur","https://www.transfermarkt.com/james-mcarthur/profil/spieler/41416","Central Midfield","35","Scotland",NA,NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"Crystal Palace","Premier League","England","2023","Arrivals","Adam Wharton","https://www.transfermarkt.com/adam-wharton/profil/spieler/744149","Central Midfield","19","England","Blackburn","Championship","England",21100000,FALSE,NA,"Winter",6,6,0,458
"Crystal Palace","Premier League","England","2023","Arrivals","Daniel Muñoz","https://www.transfermarkt.com/daniel-munoz/profil/spieler/493003","Right-Back","27","Colombia","KRC Genk","Jupiler Pro League","Belgium",8e+06,FALSE,NA,"Winter",6,6,0,540
"Crystal Palace","Premier League","England","2023","Arrivals","Luke Plange","https://www.transfermarkt.com/luke-plange/profil/spieler/586986","Centre-Forward","21","England","Carlisle United","League One","England",NA,TRUE,"End of loan Jan 4, 2024","Winter",3,0,0,0
"Crystal Palace","Premier League","England","2023","Departures","Malcolm Ebiowei","https://www.transfermarkt.com/malcolm-ebiowei/profil/spieler/512354","Right Winger","20","England","RWDM","Jupiler Pro League","Belgium",NA,TRUE,"loan transfer","Winter",13,0,0,0
"Crystal Palace","Premier League","England","2023","Departures","Luke Plange","https://www.transfermarkt.com/luke-plange/profil/spieler/586986","Centre-Forward","21","England","HJK Helsinki","Veikkausliiga","Finland",NA,TRUE,"loan transfer","Winter",3,0,0,0
"Nottingham Forest","Premier League","England","2023","Arrivals","Ibrahim Sangaré","https://www.transfermarkt.com/ibrahim-sangare/profil/spieler/375885","Defensive Midfield","25","Cote d'Ivoire","PSV Eindhoven","Eredivisie","Netherlands",3.5e+07,FALSE,NA,"Summer",15,13,0,946
"Nottingham Forest","Premier League","England","2023","Arrivals","Anthony Elanga","https://www.transfermarkt.com/anthony-elanga/profil/spieler/583189","Left Winger","21","Sweden","Man Utd","Premier League","England",17500000,FALSE,NA,"Summer",31,31,5,2176
"Nottingham Forest","Premier League","England","2023","Arrivals","Chris Wood","https://www.transfermarkt.com/chris-wood/profil/spieler/108725","Centre-Forward","31","New Zealand","Newcastle","Premier League","England",1.7e+07,FALSE,NA,"Summer",26,26,10,1417
"Nottingham Forest","Premier League","England","2023","Arrivals","Andrew Omobamidele","https://www.transfermarkt.com/andrew-omobamidele/profil/spieler/621993","Centre-Back","21","Ireland","Norwich","Championship","England",12850000,FALSE,NA,"Summer",16,10,1,809
"Nottingham Forest","Premier League","England","2023","Arrivals","Murillo","https://www.transfermarkt.com/murillo/profil/spieler/1005649","Centre-Back","21","Brazil","Corinthians","Série A","Brazil",1.2e+07,FALSE,NA,"Summer",28,27,0,2371
"Nottingham Forest","Premier League","England","2023","Arrivals","Nicolás Domínguez","https://www.transfermarkt.com/nicolas-dominguez/profil/spieler/497291","Central Midfield","25","Argentina","Bologna","Serie A","Italy",1e+07,FALSE,NA,"Summer",29,23,3,1620
"Nottingham Forest","Premier League","England","2023","Arrivals","Matt Turner","https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Goalkeeper","29","United States","Arsenal","Premier League","England",8150000,FALSE,NA,"Summer",35,21,0,1920
"Nottingham Forest","Premier League","England","2023","Arrivals","Odysseas Vlachodimos","https://www.transfermarkt.com/odysseas-vlachodimos/profil/spieler/124419","Goalkeeper","29","Greece","Benfica","Liga Portugal","Portugal",4900000,FALSE,NA,"Summer",24,7,0,660
"Nottingham Forest","Premier League","England","2023","Arrivals","Callum Hudson-Odoi","https://www.transfermarkt.com/callum-hudson-odoi/profil/spieler/392768","Left Winger","22","England","Chelsea","Premier League","England",3500000,FALSE,NA,"Summer",26,25,4,1415
"Nottingham Forest","Premier League","England","2023","Arrivals","Nuno Tavares","https://www.transfermarkt.com/nuno-tavares/profil/spieler/535955","Left-Back","23","Portugal","Arsenal","Premier League","England",1150000,TRUE,NA,"Summer",16,11,0,694
"Nottingham Forest","Premier League","England","2023","Arrivals","Ola Aina","https://www.transfermarkt.com/ola-aina/profil/spieler/236490","Right-Back","26","Nigeria","Torino","Serie A","Italy",0,FALSE,NA,"Summer",18,14,1,995
"Nottingham Forest","Premier League","England","2023","Arrivals","Andrey Santos","https://www.transfermarkt.com/andrey-santos/profil/spieler/743600","Central Midfield","19","Brazil","Chelsea","Premier League","England",NA,TRUE,"loan transfer","Summer",7,2,0,97
"Nottingham Forest","Premier League","England","2023","Arrivals","Gonzalo Montiel","https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733","Right-Back","26","Argentina","Sevilla FC","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",20,14,0,856
"Nottingham Forest","Premier League","England","2023","Arrivals","Divock Origi","https://www.transfermarkt.com/divock-origi/profil/spieler/148368","Centre-Forward","28","Belgium","AC Milan","Serie A","Italy",NA,TRUE,"loan transfer","Summer",20,17,1,621
"Nottingham Forest","Premier League","England","2023","Arrivals","Lewis O'Brien","https://www.transfermarkt.com/lewis-obrien/profil/spieler/560694","Central Midfield","24","England","D.C. United","MLS","United States",NA,TRUE,"End of loan Jul 16, 2023","Summer",1,0,0,0
"Nottingham Forest","Premier League","England","2023","Arrivals","Lewis O'Brien","https://www.transfermarkt.com/lewis-obrien/profil/spieler/560694","Central Midfield","25","England","Middlesbrough","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",1,0,0,0
"Nottingham Forest","Premier League","England","2023","Arrivals","Ui-jo Hwang","https://www.transfermarkt.com/ui-jo-hwang/profil/spieler/260166","Centre-Forward","30","Korea, South","FC Seoul","K League 1","Korea, South",NA,TRUE,"End of loan Jun 30, 2023","Summer",3,0,0,0
"Nottingham Forest","Premier League","England","2023","Arrivals","Emmanuel Dennis","https://www.transfermarkt.com/emmanuel-dennis/profil/spieler/448854","Left Winger","26","Nigeria","Watford","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Arrivals","Richie Laryea","https://www.transfermarkt.com/richie-laryea/profil/spieler/417348","Right-Back","28","Canada","Toronto","MLS","Canada",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Arrivals","Loïc Mbe Soh","https://www.transfermarkt.com/loic-mbe-soh/profil/spieler/463610","Centre-Back","22","France","Guingamp","Ligue 2","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Arrivals","Ethan Horvath","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Goalkeeper","28","United States","Luton","Premier League","England",NA,TRUE,"End of loan Jun 30, 2023","Summer",5,0,0,0
"Nottingham Forest","Premier League","England","2023","Arrivals","Josh Bowler","https://www.transfermarkt.com/josh-bowler/profil/spieler/506470","Right Winger","25","England","Cardiff","Championship","Wales",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Arrivals","Mohamed Dräger","https://www.transfermarkt.com/mohamed-drager/profil/spieler/192167","Right-Back","27","Tunisia","FC Luzern","Super League","Switzerland",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Arrivals","Alex Mighten","https://www.transfermarkt.com/alex-mighten/profil/spieler/503988","Left Winger","22","England","Port Vale","League One","England",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Arrivals","Brandon Aguilera","https://www.transfermarkt.com/brandon-aguilera/profil/spieler/631996","Attacking Midfield","20","Costa Rica","Bristol Rovers","League One","England",NA,TRUE,"End of loan May 31, 2024","Summer",8,3,0,38
"Nottingham Forest","Premier League","England","2023","Arrivals","Brandon Aguilera","https://www.transfermarkt.com/brandon-aguilera/profil/spieler/631996","Attacking Midfield","20","Costa Rica","Estoril U23","Liga Revelação","Portugal",NA,TRUE,"End of loan Jun 30, 2023","Summer",8,3,0,38
"Nottingham Forest","Premier League","England","2023","Departures","Brennan Johnson","https://www.transfermarkt.com/brennan-johnson/profil/spieler/470607","Right Winger","22","Wales","Tottenham","Premier League","England",5.5e+07,FALSE,NA,"Summer",4,4,0,258
"Nottingham Forest","Premier League","England","2023","Departures","Sam Surridge","https://www.transfermarkt.com/sam-surridge/profil/spieler/398402","Centre-Forward","24","England","Nashville","MLS","United States",5800000,FALSE,NA,"Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Braian Ojeda","https://www.transfermarkt.com/braian-ojeda/profil/spieler/491596","Central Midfield","23","Paraguay","Salt Lake","MLS","United States",3600000,FALSE,NA,"Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Mohamed Dräger","https://www.transfermarkt.com/mohamed-drager/profil/spieler/192167","Right-Back","27","Tunisia","FC Basel","Super League","Switzerland",420000,FALSE,NA,"Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Jack Colback","https://www.transfermarkt.com/jack-colback/profil/spieler/61644","Defensive Midfield","33","England","QPR","Championship","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Cafú","https://www.transfermarkt.com/cafu/profil/spieler/203655","Central Midfield","30","Portugal","Rotherham","Championship","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Jordan Smith","https://www.transfermarkt.com/jordan-smith/profil/spieler/452707","Goalkeeper","28","England","Stockport","League Two","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Giulian Biancone","https://www.transfermarkt.com/giulian-biancone/profil/spieler/536507","Centre-Back","23","France","Olympiacos","Super League 1","Greece",NA,FALSE,"?","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Steve Cook","https://www.transfermarkt.com/steve-cook/profil/spieler/90836","Centre-Back","32","England","QPR","Championship","England",NA,FALSE,"?","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Gustavo Scarpa","https://www.transfermarkt.com/gustavo-scarpa/profil/spieler/330085","Attacking Midfield","29","Brazil","Olympiacos","Super League 1","Greece",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Remo Freuler","https://www.transfermarkt.com/remo-freuler/profil/spieler/148252","Central Midfield","31","Switzerland","Bologna","Serie A","Italy",NA,TRUE,"loan transfer","Summer",3,0,0,0
"Nottingham Forest","Premier League","England","2023","Departures","Emmanuel Dennis","https://www.transfermarkt.com/emmanuel-dennis/profil/spieler/448854","Left Winger","25","Nigeria","Basaksehir","Süper Lig","Türkiye",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Lewis O'Brien","https://www.transfermarkt.com/lewis-obrien/profil/spieler/560694","Central Midfield","24","England","Middlesbrough","Championship","England",NA,TRUE,"loan transfer","Summer",1,0,0,0
"Nottingham Forest","Premier League","England","2023","Departures","Jonjo Shelvey","https://www.transfermarkt.com/jonjo-shelvey/profil/spieler/71292","Central Midfield","31","England","C. Rizespor","Süper Lig","Türkiye",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Omar Richards","https://www.transfermarkt.com/omar-richards/profil/spieler/424881","Left-Back","25","England","Olympiacos","Super League 1","Greece",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Ui-jo Hwang","https://www.transfermarkt.com/ui-jo-hwang/profil/spieler/260166","Centre-Forward","31","Korea, South","Norwich","Championship","England",NA,TRUE,"loan transfer","Summer",3,0,0,0
"Nottingham Forest","Premier League","England","2023","Departures","Jonathan Panzo","https://www.transfermarkt.com/jonathan-panzo/profil/spieler/392777","Centre-Back","22","England","Cardiff","Championship","Wales",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Richie Laryea","https://www.transfermarkt.com/richie-laryea/profil/spieler/417348","Right-Back","28","Canada","Vancouver","MLS","Canada",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Loïc Mbe Soh","https://www.transfermarkt.com/loic-mbe-soh/profil/spieler/463610","Centre-Back","22","France","Almere City","Eredivisie","Netherlands",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Josh Bowler","https://www.transfermarkt.com/josh-bowler/profil/spieler/506470","Right Winger","24","England","Cardiff","Championship","Wales",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Alex Mighten","https://www.transfermarkt.com/alex-mighten/profil/spieler/503988","Left Winger","21","England","KV Kortrijk","Jupiler Pro League","Belgium",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Jesse Lingard","https://www.transfermarkt.com/jesse-lingard/profil/spieler/141660","Attacking Midfield","30","England","Without Club",NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","André Ayew","https://www.transfermarkt.com/andre-ayew/profil/spieler/45403","Left Winger","33","Ghana","Without Club",NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Lyle Taylor","https://www.transfermarkt.com/lyle-taylor/profil/spieler/104495","Centre-Forward","33","Montserrat","Without Club",NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Adnan Kanuric","https://www.transfermarkt.com/adnan-kanuric/profil/spieler/354017","Goalkeeper","22","Bosnia-Herzegovina","Without Club",NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Renan Lodi","https://www.transfermarkt.com/renan-lodi/profil/spieler/476352","Left-Back","25","Brazil","Atlético Madrid","LaLiga","Spain",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Chris Wood","https://www.transfermarkt.com/chris-wood/profil/spieler/108725","Centre-Forward","31","New Zealand","Newcastle","Premier League","England",NA,TRUE,"End of loan Jun 30, 2023","Summer",26,26,10,1417
"Nottingham Forest","Premier League","England","2023","Departures","Keylor Navas","https://www.transfermarkt.com/keylor-navas/profil/spieler/79422","Goalkeeper","36","Costa Rica","Paris SG","Ligue 1","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Arrivals","Matz Sels","https://www.transfermarkt.com/matz-sels/profil/spieler/127202","Goalkeeper","31","Belgium","R. Strasbourg","Ligue 1","France",8e+06,FALSE,NA,"Winter",7,7,0,630
"Nottingham Forest","Premier League","England","2023","Arrivals","Giovanni Reyna","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Attacking Midfield","21","United States","Bor. Dortmund","Bundesliga","Germany",1e+06,TRUE,NA,"Winter",6,4,0,38
"Nottingham Forest","Premier League","England","2023","Arrivals","Rodrigo Ribeiro","https://www.transfermarkt.com/rodrigo-ribeiro/profil/spieler/726701","Centre-Forward","18","Portugal","Sporting CP","Liga Portugal","Portugal",NA,TRUE,"loan transfer","Winter",7,2,0,0
"Nottingham Forest","Premier League","England","2023","Arrivals","Gustavo Scarpa","https://www.transfermarkt.com/gustavo-scarpa/profil/spieler/330085","Attacking Midfield","29","Brazil","Olympiacos","Super League 1","Greece",NA,TRUE,"End of loan Dec 31, 2023","Winter",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Arrivals","Emmanuel Dennis","https://www.transfermarkt.com/emmanuel-dennis/profil/spieler/448854","Left Winger","26","Nigeria","Basaksehir","Süper Lig","Türkiye",NA,TRUE,"End of loan Jan 23, 2024","Winter",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Arrivals","Ui-jo Hwang","https://www.transfermarkt.com/ui-jo-hwang/profil/spieler/260166","Centre-Forward","31","Korea, South","Norwich","Championship","England",NA,TRUE,"End of loan Jan 9, 2024","Winter",3,0,0,0
"Nottingham Forest","Premier League","England","2023","Arrivals","Richie Laryea","https://www.transfermarkt.com/richie-laryea/profil/spieler/417348","Right-Back","28","Canada","Vancouver","MLS","Canada",NA,TRUE,"End of loan Dec 31, 2023","Winter",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Arrivals","Jonathan Panzo","https://www.transfermarkt.com/jonathan-panzo/profil/spieler/392777","Centre-Back","23","England","Cardiff","Championship","Wales",NA,TRUE,"End of loan Jan 15, 2024","Winter",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Arrivals","Alex Mighten","https://www.transfermarkt.com/alex-mighten/profil/spieler/503988","Left Winger","21","England","KV Kortrijk","Jupiler Pro League","Belgium",NA,TRUE,"End of loan Jan 9, 2024","Winter",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Orel Mangala","https://www.transfermarkt.com/orel-mangala/profil/spieler/289592","Central Midfield","25","Belgium","Olympique Lyon","Ligue 1","France",11700000,TRUE,NA,"Winter",24,22,1,1780
"Nottingham Forest","Premier League","England","2023","Departures","Gustavo Scarpa","https://www.transfermarkt.com/gustavo-scarpa/profil/spieler/330085","Attacking Midfield","30","Brazil","Atlético-MG","Série A","Brazil",5e+06,FALSE,NA,"Winter",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Richie Laryea","https://www.transfermarkt.com/richie-laryea/profil/spieler/417348","Right-Back","29","Canada","Toronto","MLS","Canada",7e+05,FALSE,NA,"Winter",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Joe Worrall","https://www.transfermarkt.com/joe-worrall/profil/spieler/415970","Centre-Back","27","England","Besiktas","Süper Lig","Türkiye",5e+05,TRUE,NA,"Winter",17,9,0,544
"Nottingham Forest","Premier League","England","2023","Departures","Serge Aurier","https://www.transfermarkt.com/serge-aurier/profil/spieler/127032","Right-Back","31","Cote d'Ivoire","Galatasaray","Süper Lig","Türkiye",1e+05,FALSE,NA,"Winter",14,13,0,924
"Nottingham Forest","Premier League","England","2023","Departures","Ethan Horvath","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Goalkeeper","28","United States","Cardiff","Championship","Wales",NA,FALSE,"?","Winter",5,0,0,0
"Nottingham Forest","Premier League","England","2023","Departures","Scott McKenna","https://www.transfermarkt.com/scott-mckenna/profil/spieler/255906","Centre-Back","27","Scotland","FC Copenhagen","Superliga","Denmark",NA,TRUE,"loan transfer","Winter",9,6,0,435
"Nottingham Forest","Premier League","England","2023","Departures","Emmanuel Dennis","https://www.transfermarkt.com/emmanuel-dennis/profil/spieler/448854","Left Winger","26","Nigeria","Watford","Championship","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Ui-jo Hwang","https://www.transfermarkt.com/ui-jo-hwang/profil/spieler/260166","Centre-Forward","31","Korea, South","Alanyaspor","Süper Lig","Türkiye",NA,TRUE,"loan transfer","Winter",3,0,0,0
"Nottingham Forest","Premier League","England","2023","Departures","Jonathan Panzo","https://www.transfermarkt.com/jonathan-panzo/profil/spieler/392777","Centre-Back","23","England","Standard Liège","Jupiler Pro League","Belgium",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Alex Mighten","https://www.transfermarkt.com/alex-mighten/profil/spieler/503988","Left Winger","21","England","Port Vale","League One","England",NA,TRUE,"loan transfer","Winter",NA,NA,NA,NA
"Nottingham Forest","Premier League","England","2023","Departures","Brandon Aguilera","https://www.transfermarkt.com/brandon-aguilera/profil/spieler/631996","Attacking Midfield","20","Costa Rica","Bristol Rovers","League One","England",NA,TRUE,"loan transfer","Winter",8,3,0,38
"Nottingham Forest","Premier League","England","2023","Departures","Andrey Santos","https://www.transfermarkt.com/andrey-santos/profil/spieler/743600","Central Midfield","19","Brazil","Chelsea","Premier League","England",NA,TRUE,"End of loan Jan 3, 2024","Winter",7,2,0,97
"AFC Bournemouth","Premier League","England","2023","Arrivals","Tyler Adams","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Defensive Midfield","24","United States","Leeds","Championship","England",26900000,FALSE,NA,"Summer",3,2,0,39
"AFC Bournemouth","Premier League","England","2023","Arrivals","Hamed Junior Traorè","https://www.transfermarkt.com/hamed-junior-traore/profil/spieler/391065","Attacking Midfield","23","Cote d'Ivoire","Sassuolo","Serie A","Italy",25620000,FALSE,NA,"Summer",13,6,1,181
"AFC Bournemouth","Premier League","England","2023","Arrivals","Alex Scott","https://www.transfermarkt.com/alex-scott/profil/spieler/855256","Central Midfield","19","England","Bristol City","Championship","England",2.3e+07,FALSE,NA,"Summer",19,19,2,1062
"AFC Bournemouth","Premier League","England","2023","Arrivals","Milos Kerkez","https://www.transfermarkt.com/milos-kerkez/profil/spieler/730861","Left-Back","19","Hungary","AZ Alkmaar","Eredivisie","Netherlands",17870000,FALSE,NA,"Summer",29,26,0,1822
"AFC Bournemouth","Premier League","England","2023","Arrivals","Romain Faivre","https://www.transfermarkt.com/romain-faivre/profil/spieler/555076","Right Midfield","24","France","Olympique Lyon","Ligue 1","France",1.5e+07,FALSE,NA,"Summer",8,4,0,30
